search_term	match_term	match_type	gene	drug	interaction_types	sources	pmids
DASATINIB	DASATINIB	Definite	PDGFRA	DASATINIB	""	DTC|JAX-CKB|DoCM|CIViC|OncoKB	22328973|15928335|27582545|15685537|22718859|16638875|15146165|12949711|26130666|25157968|14645423|16954519|18794084|22745105
DASATINIB	DASATINIB	Definite	FYN	DASATINIB	inhibitor|multitarget	TdgClinicalTrial|ChemblInteractions|TEND|TTD	20072833|11752352|17139284|17016423
DASATINIB	DASATINIB	Definite	CSF1R	DASATINIB	inhibitor	TALC	""
DASATINIB	DASATINIB	Definite	BRAF	DASATINIB	inhibitor	JAX-CKB|DoCM|MyCancerGenomeClinicalTrial	26619011|21483012|19010912|23833300|19238210|22310681|23242808|19537845|18186519|12068308|27222538|22649091|25157968|12460919|12460918|20350999|21129611
DASATINIB	DASATINIB	Definite	HCK	DASATINIB	inhibitor	DTC|ChemblInteractions	""
DASATINIB	DASATINIB	Definite	SRC	DASATINIB	multitarget|inhibitor	TALC|DTC|TdgClinicalTrial|JAX-CKB|ChemblInteractions|TEND|CancerCommons|TTD	27231123|17429625|16230377|19098899|19462975|17155893|27154914|27222538|25835317|11752352|17148760|16397263
DASATINIB	DASATINIB	Definite	KIT	DASATINIB	antagonist|inhibitor	TALC|TdgClinicalTrial|JAX-CKB|ChemblInteractions|TEND|DoCM|CIViC|CancerCommons|MyCancerGenomeClinicalTrial	21689725|24045550|32092139|19164557|15972446|16384925|18024392|15685537|17351742|23149070|25594040|18986703|21953054|17372901|22504184|16912224|18559612|23714533|19671763|25157968|17699867|22932406|17259998|21642685|16434489|16397263|23582185|16731599
DASATINIB	DASATINIB	Definite	STAT5B	DASATINIB	inhibitor	TdgClinicalTrial|TEND	17431118|17020995
DASATINIB	DASATINIB	Definite	PDGFRB	DASATINIB	antagonist|inhibitor	DTC|TdgClinicalTrial|ChemblInteractions|TEND|CIViC|MyCancerGenomeClinicalTrial	26703895|20072833|29133777|16497876|16436588
DASATINIB	DASATINIB	Definite	MAP2K2	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	HRAS	DASATINIB	""	JAX-CKB	27222538
DASATINIB	DASATINIB	Definite	MAP2K1	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	FGR	DASATINIB	inhibitor	ChemblInteractions	18180381
DASATINIB	DASATINIB	Definite	FRK	DASATINIB	inhibitor	ChemblInteractions	18180381
DASATINIB	DASATINIB	Definite	FGFR1	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	CBL	DASATINIB	""	DoCM	23696637
DASATINIB	DASATINIB	Definite	SRMS	DASATINIB	inhibitor	DTC|ChemblInteractions	""
DASATINIB	DASATINIB	Definite	BLK	DASATINIB	inhibitor	ChemblInteractions	""
DASATINIB	DASATINIB	Definite	MAPK14	DASATINIB	""	DTC	18180381
DASATINIB	DASATINIB	Definite	DYRK3	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	TNK2	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	PKN2	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	SIK2	DASATINIB	inhibitor	DTC	""
DASATINIB	DASATINIB	Definite	MINK1	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	ACVR1	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	PPARD	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	SMAD3	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	YES1	DASATINIB	inhibitor	DTC|TdgClinicalTrial|ChemblInteractions|TEND	17541990|20072833|16507911
DASATINIB	DASATINIB	Definite	MET	DASATINIB	""	JAX-CKB	26483207
DASATINIB	DASATINIB	Definite	TP53	DASATINIB	""	JAX-CKB	26855149
DASATINIB	DASATINIB	Definite	LCK	DASATINIB	multitarget|inhibitor	TdgClinicalTrial|ChemblInteractions|TEND|TTD	17154512|20072833|11752352
DASATINIB	DASATINIB	Definite	BCR	DASATINIB	inhibitor	TALC|PharmGKB|FDA	15256671
DASATINIB	DASATINIB	Definite	APC	DASATINIB	""	JAX-CKB	20473900
DASATINIB	DASATINIB	Definite	SLK	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	KRAS	DASATINIB	""	JAX-CKB|CIViC	26855149|27231123|28280091|27222538|20956938|26725216
DASATINIB	DASATINIB	Definite	PLK4	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	EGFR	DASATINIB	""	JAX-CKB	28416483
DASATINIB	DASATINIB	Definite	PTK6	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	IDH2	DASATINIB	""	JAX-CKB	27231123
DASATINIB	DASATINIB	Definite	ABCG2	DASATINIB	""	PharmGKB	24322003
DASATINIB	DASATINIB	Definite	IDH1	DASATINIB	""	JAX-CKB|CIViC	27231123
DASATINIB	DASATINIB	Definite	ABI1	DASATINIB	""	PharmGKB	""
DASATINIB	DASATINIB	Definite	MAP3K10	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	PIK3CA	DASATINIB	""	JAX-CKB	26855149
DASATINIB	DASATINIB	Definite	CDC42BPA	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	IRAK4	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	ERBB4	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	GMNN	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	TEC	DASATINIB	""	DTC	17684099
DASATINIB	DASATINIB	Definite	LYN	DASATINIB	inhibitor	ChemblInteractions	18180381
DASATINIB	DASATINIB	Definite	JAK2	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	ARID1A	DASATINIB	""	CIViC	27364904
DASATINIB	DASATINIB	Definite	MAP4K5	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	FGFR3	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	FES	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	TAOK1	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	MAP3K20	DASATINIB	""	DTC	18180381
DASATINIB	DASATINIB	Definite	SYK	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	AURKB	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	ERBB2	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	AR	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	BTK	DASATINIB	""	DTC	17684099
DASATINIB	DASATINIB	Definite	LIMK1	DASATINIB	""	DTC	""
DASATINIB	DASATINIB	Definite	CRKL	DASATINIB	""	CIViC	22591714
PONATINIB	PONATINIB	Definite	BCR	PONATINIB	inhibitor	TALC|PharmGKB|FDA	23409026
PONATINIB	PONATINIB	Definite	KDR	PONATINIB	inhibitor	MyCancerGenome	19878872
PONATINIB	PONATINIB	Definite	ABL1	PONATINIB	inhibitor	DTC|MyCancerGenome|TdgClinicalTrial|DoCM|CIViC|PharmGKB|TTD|FDA|OncoKB	20512393|14745431|20537386|11861307|15256422|11423618|20963643|22772060|22306673|23676790|11853795|23190221|22870928|20697894|21872826|12623848|19466505|12130516|20367437|17114651|18828913|24236021|15381060|23540562|21895409|20513156|21489624|23355941|11964322|25349473|24456693|18615627|25157968|23409026|14559829|21605905|21562040|21505103|19652056|15194504|21762985|12399961
PONATINIB	PONATINIB	Definite	FGFR4	PONATINIB	inhibitor	CIViC	24124571|23468082
PONATINIB	PONATINIB	Definite	FGFR3	PONATINIB	inhibitor	TALC|MyCancerGenome|JAX-CKB|CIViC	22238366|25294908|28034880|23468082
PONATINIB	PONATINIB	Definite	FGFR1	PONATINIB	inhibitor	TALC|MyCancerGenome|JAX-CKB|CIViC	22238366|23563700|26175911|26179511|24771645|23468082
PONATINIB	PONATINIB	Definite	FLT3	PONATINIB	inhibitor	DTC|MyCancerGenome|JAX-CKB|DoCM|CIViC|TTD	17889720|19657110|23691988|16857985|17047150|23430109|24046014|15256420|23783394|23261068|11290608|22504184|21482694|20513156|22504185|24619500|23714533|22368270|20733134|25157968|14604974|17606455|22504183|23321257|15374878
PONATINIB	PONATINIB	Definite	ERBB2	PONATINIB	""	JAX-CKB	26270481
PONATINIB	PONATINIB	Definite	RET	PONATINIB	inhibitor	TALC|JAX-CKB|CIViC|MyCancerGenomeClinicalTrial|TTD	27496134|23811235|25122427|23526464
PONATINIB	PONATINIB	Definite	KRAS	PONATINIB	""	JAX-CKB	27338794
PONATINIB	PONATINIB	Definite	PIK3CA	PONATINIB	""	JAX-CKB	26270481
PONATINIB	PONATINIB	Definite	PDGFRB	PONATINIB	""	DTC|CIViC	26703895|20513156
PONATINIB	PONATINIB	Definite	PDGFRA	PONATINIB	inhibitor	DTC|JAX-CKB|CIViC	22328973|20513156|19878872|24407160
PONATINIB	PONATINIB	Definite	FGFR2	PONATINIB	inhibitor	TALC|MyCancerGenome|JAX-CKB|DoCM|CIViC	22238366|26619011|26574622|18552176|23908597|23002168|24550739|26048680|23468082
PONATINIB	PONATINIB	Definite	SRC	PONATINIB	inhibitor	TdgClinicalTrial|JAX-CKB	26270481|19878872
PONATINIB	PONATINIB	Definite	KIT	PONATINIB	inhibitor	DTC|JAX-CKB|CIViC|TTD	24552773|10517|21482694|20513156|22301675|25239608|10535|23539538|2015
PONATINIB	PONATINIB	Definite	MET	PONATINIB	""	JAX-CKB	25122427
PONATINIB	PONATINIB	Definite	YES1	PONATINIB	""	DTC	""
PONATINIB	PONATINIB	Definite	ABL2	PONATINIB	""	DTC	20513156
PONATINIB	PONATINIB	Definite	EGFR	PONATINIB	""	JAX-CKB	22238366
PONATINIB	PONATINIB	Definite	ABI1	PONATINIB	""	PharmGKB	""
PONATINIB	PONATINIB	Definite	BRAF	PONATINIB	""	CIViC	31937621
BMS-754807	BMS-754807	Definite	INSR	BMS-754807	inhibitor	TALC|ChemblInteractions	""
BMS-754807	BMS-754807	Definite	AXL	BMS-754807	""	DTC	19778024
BMS-754807	BMS-754807	Definite	IGF1R	BMS-754807	inhibitor	TALC|MyCancerGenome|TdgClinicalTrial|ChemblInteractions	""
BMS-754807	BMS-754807	Definite	NTRK1	BMS-754807	""	DTC	19778024
BMS-754807	BMS-754807	Definite	ETV6	BMS-754807	""	JAX-CKB	21148487
BMS-754807	BMS-754807	Definite	AKT1	BMS-754807	""	TTD	""
BMS-754807	BMS-754807	Definite	PTEN	BMS-754807	""	JAX-CKB	26561558
BMS-754807	BMS-754807	Definite	KRAS	BMS-754807	""	JAX-CKB	26725216
BMS-754807	BMS-754807	Definite	EGFR	BMS-754807	""	JAX-CKB	26561558
BMS-754807	BMS-754807	Definite	NTRK2	BMS-754807	""	DTC	19778024
BMS-754807	BMS-754807	Definite	AURKB	BMS-754807	""	DTC	19778024
BMS-754807	BMS-754807	Definite	MST1R	BMS-754807	""	DTC	19778024
BMS-754807	BMS-754807	Definite	MET	BMS-754807	""	DTC	19778024
ENTINOSTAT	ENTINOSTAT	Definite	RB1	ENTINOSTAT	""	JAX-CKB	18483379|23498719
ENTINOSTAT	ENTINOSTAT	Definite	HDAC5	ENTINOSTAT	inhibitor	DTC|ChemblInteractions	19966789|20491440
ENTINOSTAT	ENTINOSTAT	Definite	HDAC6	ENTINOSTAT	inhibitor	DTC|ChemblInteractions	21696956|19966789|20491440
ENTINOSTAT	ENTINOSTAT	Definite	HDAC1	ENTINOSTAT	inhibitor	TALC|DTC|TdgClinicalTrial|ChemblInteractions|TTD	20452226|19966789|18381238|20491440|22321215
ENTINOSTAT	ENTINOSTAT	Definite	HDAC3	ENTINOSTAT	inhibitor	TALC|DTC|TdgClinicalTrial|ChemblInteractions	19966789|20491440
ENTINOSTAT	ENTINOSTAT	Definite	YES1	ENTINOSTAT	""	DTC	""
ENTINOSTAT	ENTINOSTAT	Definite	HDAC7	ENTINOSTAT	inhibitor	DTC|ChemblInteractions	19966789|20491440
ENTINOSTAT	ENTINOSTAT	Definite	HDAC11	ENTINOSTAT	inhibitor	DTC|ChemblInteractions	19966789|20491440
ENTINOSTAT	ENTINOSTAT	Definite	HDAC10	ENTINOSTAT	inhibitor	DTC|ChemblInteractions	19966789|20491440
ENTINOSTAT	ENTINOSTAT	Definite	HDAC9	ENTINOSTAT	inhibitor	DTC	19966789|20491440
ENTINOSTAT	ENTINOSTAT	Definite	HDAC4	ENTINOSTAT	inhibitor	DTC|ChemblInteractions	19966789|18381238|20491440
ENTINOSTAT	ENTINOSTAT	Definite	FBXW7	ENTINOSTAT	""	JAX-CKB	23274910
ENTINOSTAT	ENTINOSTAT	Definite	HTT	ENTINOSTAT	""	TTD	""
ENTINOSTAT	ENTINOSTAT	Definite	HDAC2	ENTINOSTAT	inhibitor	TALC|DTC|ChemblInteractions	19966789|20491440|22321215
ENTINOSTAT	ENTINOSTAT	Definite	HDAC8	ENTINOSTAT	inhibitor	TALC|DTC|ChemblInteractions	19966789|20491440
ENTINOSTAT	ENTINOSTAT	Definite	CFTR	ENTINOSTAT	""	DTC	19966789
ENTINOSTAT	ENTINOSTAT	Definite	ATAD5	ENTINOSTAT	""	DTC	""
ENTINOSTAT	ENTINOSTAT	Definite	ERBB2	ENTINOSTAT	""	JAX-CKB	""
NVP-TAE684	TAE-684	Definite	FRK	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	DAPK3	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	CDK1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	ABL1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	SRMS	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	ROCK1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	MKNK2	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	PLK3	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	PRKD3	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	BLK	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	CLK2	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	JAK3	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	AXL	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	NEK2	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	CAMK1D	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	FGFR3	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	PTK6	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	MINK1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	MAP4K4	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	CDC42BPA	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	BTK	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	KDR	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	CDK5	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	RPS6KA3	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	TSSK2	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	CLK4	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	EGFR	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	LRRK2	TAE-684	""	DTC	22335897
NVP-TAE684	TAE-684	Definite	CAMK2A	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	PRKCD	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	PAK1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	PRKACA	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	MAPK1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	LIMK1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	ACVR1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	TAOK1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	FLT1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	PKN2	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	PLK1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	TSSK1B	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	MELK	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	AURKA	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	NEK4	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	MARK3	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	IKBKE	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	PDGFRB	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	STK17A	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	MAPK8	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	TYK2	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	ITK	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	TBK1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	MAPK9	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	CAMK2B	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	CHEK1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	LYN	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	GRK5	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	FYN	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	CAMK2D	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	AURKB	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	ERBB2	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	JAK2	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	STK3	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	ERBB4	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	ROCK2	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	DYRK1B	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	PLK4	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	INSR	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	DCLK1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	YES1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	SYK	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	PRKD2	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	IRAK1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	BRSK1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	LCK	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	MAP4K2	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	MAP2K1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	CDK7	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	CHEK2	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	TNK2	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	RET	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	PDGFRA	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	SLK	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	SRC	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	PRKG1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	MAP4K5	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	MST1R	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	FLT3	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	FGFR1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	PDPK1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	IRAK4	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	MAP2K2	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	PRKCQ	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	CDK2	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	FLT4	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	CAMK2G	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	MET	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	PAK4	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	SRPK1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	RPS6KB1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	PRKAA1	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	CSF1R	TAE-684	""	DTC	""
NVP-TAE684	TAE-684	Definite	PHKG2	TAE-684	""	DTC	""
(5Z)-7-OXOZEAENOL	CHEMBL1077979	Definite	YES1	CHEMBL1077979	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	PAK1	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	MAP2K2	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	AURKC	TOZASERTIB	inhibitor	TALC|TdgClinicalTrial|ChemblInteractions	""
TOZASERTIB	TOZASERTIB	Definite	MYLK	TOZASERTIB	inhibitor	DTC	19035792
TOZASERTIB	TOZASERTIB	Definite	STK11	TOZASERTIB	inhibitor	DTC	19035792
TOZASERTIB	TOZASERTIB	Definite	MARK2	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	EPHA2	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	TYRO3	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	JAK2	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	AURKA	TOZASERTIB	inhibitor	TALC|DTC|TdgClinicalTrial|ChemblInteractions|TTD	19035792
TOZASERTIB	TOZASERTIB	Definite	FYN	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	PDPK1	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	ALK	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	MELK	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	CDK19	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	FGFR1	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	AURKB	TOZASERTIB	inhibitor	TALC|DTC|TdgClinicalTrial|ChemblInteractions|TTD	19035792|23808327
TOZASERTIB	TOZASERTIB	Definite	EGFR	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	INSR	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	LYN	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	TNK1	TOZASERTIB	inhibitor	DTC	19035792
TOZASERTIB	TOZASERTIB	Definite	NTRK2	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	MINK1	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	CSNK2A1	TOZASERTIB	inhibitor	DTC	19035792
TOZASERTIB	TOZASERTIB	Definite	PAK4	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	FLT1	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	ABL2	TOZASERTIB	inhibitor	DTC	19035792
TOZASERTIB	TOZASERTIB	Definite	NTRK3	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	FLT3	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	MAP2K1	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	MARK3	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	RET	TOZASERTIB	inhibitor	DTC	19035792
TOZASERTIB	TOZASERTIB	Definite	GMNN	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	TAOK1	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	BLK	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	LCK	TOZASERTIB	""	DTC|TTD	""
TOZASERTIB	TOZASERTIB	Definite	NTRK1	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	BRSK1	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	FLT4	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	MAPK10	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	PKN2	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	PDGFRB	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	KDR	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	ACVR1	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	LIMK1	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	ITK	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	YES1	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	TYK2	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	MAP4K5	TOZASERTIB	inhibitor	DTC	19035792
TOZASERTIB	TOZASERTIB	Definite	PRKCZ	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	RPS6KB1	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	SRC	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	MAP3K10	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	PRKAA1	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	ROS1	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	MARK4	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	LRRK2	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	BTK	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	IRAK4	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	SLK	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	MST1R	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	PRKD2	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	ABL1	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	SIK2	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	FGFR3	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	MAP3K20	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	PLK4	TOZASERTIB	inhibitor	DTC	19035792
TOZASERTIB	TOZASERTIB	Definite	AXL	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	LTK	TOZASERTIB	""	DTC	""
TOZASERTIB	TOZASERTIB	Definite	SMARCA4	TOZASERTIB	""	CIViC	28102363
PICTILISIB	PICTILISIB	Definite	PIK3R3	PICTILISIB	inhibitor	MyCancerGenome|ChemblInteractions	""
